text_x,rating_numerator,rating_denominator,name,year,month,day,stage,jpg_url,dog_type,confidence_list,favorite_count,retweet_count,text_y,rating
I just love this picture. 12/10 lovely af https://t.co/Kc84eFNhYU,12.0,10.0,,2016,1,12,,https://pbs.twimg.com/media/CYfCMdFWAAA44YA.jpg,tibetan mastiff,0.338812,4382,1286,I just love this picture. 12/10 lovely af https://t.co/Kc84eFNhYU,1.2
This pupper's New Year's resolution was to become a Hershey's kiss. 11/10 she's super pumped about it https://t.co/D7jYj6vdwC,11.0,10.0,,2016,1,13,pupper,https://pbs.twimg.com/media/CYkON6CVAAAPXAc.jpg,labrador retriever,0.417107,2364,651,This pupper's New Year's resolution was to become a Hershey's kiss. 11/10 she's super pumped about it https://t.co/D7jYj6vdwC,1.1
Meet Gordon. He's an asshole. 9/10 would still pet https://t.co/a34N7QwKbb,9.0,10.0,Gordon,2016,1,13,,https://pbs.twimg.com/media/CYkrNIVWcAMswmP.jpg,pug,0.178205,5765,2460,Meet Gordon. He's an asshole. 9/10 would still pet https://t.co/a34N7QwKbb,0.9
"""You got any games on your phone"" 7/10 for invasive brown Dalmatian pupper https://t.co/yzGR9xjE9Q",7.0,10.0,,2016,1,13,pupper,https://pbs.twimg.com/media/CYnS9VWW8AAeR8m.jpg,great dane,0.139909,4590,2036,"""You got any games on your phone"" 7/10 for invasive brown Dalmatian pupper https://t.co/yzGR9xjE9Q",0.7
This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https://t.co/pRp1Npucbz,11.0,10.0,Tyrone,2016,1,13,,https://pbs.twimg.com/media/CYnXcLEUkAAIQOM.jpg,shih-tzu,0.747208,21197,9826,This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https://t.co/pRp1Npucbz,1.1
This is Kramer. He's a Picasso Tortellini. Tie couldn't be more accurate. Confident af. Runs his own business. 10/10 https://t.co/jIcVW0xxmH,10.0,10.0,Kramer,2016,1,14,,https://pbs.twimg.com/media/CYpZrtDWwAE8Kpw.jpg,boston bull,0.223366,2161,585,This is Kramer. He's a Picasso Tortellini. Tie couldn't be more accurate. Confident af. Runs his own business. 10/10 https://t.co/jIcVW0xxmH,1.0
This is Marq. He stole this car. 7/10 wtf Marq? https://t.co/MHScqo5l8c,7.0,10.0,Marq,2016,1,14,,https://pbs.twimg.com/media/CYp4vFrVAAEs9AX.jpg,rottweiler,0.391471,2017,616,This is Marq. He stole this car. 7/10 wtf Marq? https://t.co/MHScqo5l8c,0.7
Meet Opal. He's a Belgian Dijon Poofster. Upset because his hood makes him look like blond Justin Timberlake. 11/10 https://t.co/IAt3jRZ5ez,11.0,10.0,Opal,2016,1,14,,https://pbs.twimg.com/media/CYsTg1XUsAEPjxE.jpg,pug,0.957365,2044,549,Meet Opal. He's a Belgian Dijon Poofster. Upset because his hood makes him look like blond Justin Timberlake. 11/10 https://t.co/IAt3jRZ5ez,1.1
This is Louis. He's a rollercoaster of emotions. Incalculably fluffy. 12/10 would pet firmly https://t.co/17RGvOZO9P,12.0,10.0,Louis,2016,1,15,,https://pbs.twimg.com/media/CYum3KbWEAArFrI.jpg,pomeranian,0.99721,2882,1209,This is Louis. He's a rollercoaster of emotions. Incalculably fluffy. 12/10 would pet firmly https://t.co/17RGvOZO9P,1.2
This is Louis. He's takes top-notch selfies. 12/10 would snapchat with https://t.co/vz2DukO0th,12.0,10.0,Louis,2016,1,16,,https://pbs.twimg.com/media/CY2iwGNWUAI5zWi.jpg,golden retriever,0.900437,9795,4783,This is Louis. He's takes top-notch selfies. 12/10 would snapchat with https://t.co/vz2DukO0th,1.2
Meet Pubert. He's a Kerplunk Rumplestilt. Cannot comprehend flower. Flawless tongue. 8/10 would pat head approvingly https://t.co/2TWxg0rgyG,8.0,10.0,Pubert,2016,1,17,,https://pbs.twimg.com/media/CY8SocAWsAARuyh.jpg,american staffordshire terrier,0.5996600000000001,2341,715,Meet Pubert. He's a Kerplunk Rumplestilt. Cannot comprehend flower. Flawless tongue. 8/10 would pat head approvingly https://t.co/2TWxg0rgyG,0.8
When you stumble but recover quickly cause your crush is watching. 12/10 https://t.co/PMeq6IedU7,12.0,10.0,,2016,1,17,,https://pbs.twimg.com/media/CY8gWFRWUAAm1XL.jpg,malinois,0.199512,1013,209,When you stumble but recover quickly cause your crush is watching. 12/10 https://t.co/PMeq6IedU7,1.2
Say hello to Brad. His car probably has a spoiler. Tan year round. Likes your insta pic but doesn't text back. 9/10 https://t.co/dfCCK3tWfr,9.0,10.0,Brad,2016,1,17,,https://pbs.twimg.com/media/CY816snW8AYltrQ.jpg,cardigan,0.6142310000000001,1459,398,Say hello to Brad. His car probably has a spoiler. Tan year round. Likes your insta pic but doesn't text back. 9/10 https://t.co/dfCCK3tWfr,0.9
This pupper just wants to say hello. 11/10 would knock down fence for https://t.co/A8X8fwS78x,11.0,10.0,,2016,1,18,pupper,https://pbs.twimg.com/media/CY-Fn1FWEAQhzhs.jpg,pembroke,0.430544,2881,934,This pupper just wants to say hello. 11/10 would knock down fence for https://t.co/A8X8fwS78x,1.1
Meet Trip. He likes wearing costumes that aren't consistent with the season to screw with people 10/10 tricky pupper https://t.co/40w7TI5Axv,10.0,10.0,Trip,2016,1,18,pupper,https://pbs.twimg.com/media/CZBUO2UWsAAKehS.jpg,english springer,0.303781,2134,552,Meet Trip. He likes wearing costumes that aren't consistent with the season to screw with people 10/10 tricky pupper https://t.co/40w7TI5Axv,1.0
We normally don't rate birds but I feel bad cos this one forgot to fly south for the winter. 9/10 just wants a bath https://t.co/o47yitCn9N,9.0,10.0,,2016,1,18,,https://pbs.twimg.com/media/CZBeMMVUwAEdVqI.jpg,cocker spaniel,0.816044,3231,1076,We normally don't rate birds but I feel bad cos this one forgot to fly south for the winter. 9/10 just wants a bath https://t.co/o47yitCn9N,0.9
This is Herald. He wants you to know he could steal your girl at any moment. 10/10 https://t.co/JR7hLnlgeS,10.0,10.0,Herald,2016,1,19,,https://pbs.twimg.com/media/CZDRTAPUoAEaqxF.jpg,chihuahua,0.6375460000000001,2108,772,This is Herald. He wants you to know he could steal your girl at any moment. 10/10 https://t.co/JR7hLnlgeS,1.0
This is Carl. He just wants to make sure you're having a good day. 12/10 just a swell pup https://t.co/Wk3XCnmDvm,12.0,10.0,Carl,2016,1,19,,https://pbs.twimg.com/media/CZGofjJW0AINjN9.jpg,pembroke,0.799319,3579,1532,This is Carl. He just wants to make sure you're having a good day. 12/10 just a swell pup https://t.co/Wk3XCnmDvm,1.2
Downright majestic af 12/10 https://t.co/WFh2FEbYzj,12.0,10.0,,2016,1,19,,https://pbs.twimg.com/media/CZHM60BWIAA4AY4.jpg,eskimo dog,0.169482,2161,495,Downright majestic af 12/10 https://t.co/WFh2FEbYzj,1.2
Here we see 33 dogs posing for a picture. All get 11/10 for superb cooperation https://t.co/TRAri5iHzd,11.0,10.0,,2016,1,20,,https://pbs.twimg.com/media/CZHyrvOXEAEin-A.jpg,cocker spaniel,0.07310139999999997,12257,5932,Here we see 33 dogs posing for a picture. All get 11/10 for superb cooperation https://t.co/TRAri5iHzd,1.1
This is Durg. He's trying to conquer his fear of trampolines. 9/10 it's not working https://t.co/5iH08ltkoe,9.0,10.0,Durg,2016,1,20,,https://pbs.twimg.com/media/CZLwGAIWQAIYsTx.jpg,old english sheepdog,0.26915500000000003,3187,1270,This is Durg. He's trying to conquer his fear of trampolines. 9/10 it's not working https://t.co/5iH08ltkoe,0.9
"Say hello to Gizmo. He's quite the pupper. Confused by bed, but agile af. Can barely catch on camera. 11/10 so quick https://t.co/IE4ZblyZRY",11.0,10.0,Gizmo,2016,1,20,pupper,https://pbs.twimg.com/media/CZMJYCRVAAE35Wk.jpg,pomeranian,0.943331,2567,744,"Say hello to Gizmo. He's quite the pupper. Confused by bed, but agile af. Can barely catch on camera. 11/10 so quick https://t.co/IE4ZblyZRY",1.1
This is Covach. He's trying to melt the snow. 10/10 we all believe in you buddy https://t.co/fgMaP2zDMt,10.0,10.0,Covach,2016,1,21,,https://pbs.twimg.com/media/CZNexghWAAAYnT-.jpg,standard poodle,0.444499,1507,400,This is Covach. He's trying to melt the snow. 10/10 we all believe in you buddy https://t.co/fgMaP2zDMt,1.0
This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12/10 I'd totally pet tho https://t.co/03XlvS8izg,12.0,10.0,,2016,1,21,pupper,https://pbs.twimg.com/media/CZNtgWhWkAAbq3W.jpg,malamute,0.949609,2648,793,This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12/10 I'd totally pet tho https://t.co/03XlvS8izg,1.2
"Say hello to Geoff (pronounced ""Kyle""). He accidentally opened the front facing camera. 10/10 https://t.co/TmlwQWnmRC",10.0,10.0,Geoff,2016,1,21,,https://pbs.twimg.com/media/CZNzV6cW0AAsX7p.jpg,malamute,0.0406958,2950,1109,"Say hello to Geoff (pronounced ""Kyle""). He accidentally opened the front facing camera. 10/10 https://t.co/TmlwQWnmRC",1.0
This is Phred. He's an Albanian Flepperkush. Tongue is rather impressive if I'm honest. Perhaps even legendary 11/10 https://t.co/VpfFCKE28C,11.0,10.0,Phred,2016,1,22,,https://pbs.twimg.com/media/CZSz3vWXEAACElU.jpg,kuvasz,0.286345,3435,925,This is Phred. He's an Albanian Flepperkush. Tongue is rather impressive if I'm honest. Perhaps even legendary 11/10 https://t.co/VpfFCKE28C,1.1
This is Lolo. She's America af. Behind in science &amp; math but can say whatever she wants on Twitter. 11/10 ...Merica https://t.co/Nwi3SYe8KA,11.0,10.0,Lolo,2016,1,22,,https://pbs.twimg.com/media/CZV-c9NVIAEWtiU.jpg,lhasa,0.0974997,2074,647,This is Lolo. She's America af. Behind in science &amp; math but can say whatever she wants on Twitter. 11/10 ...Merica https://t.co/Nwi3SYe8KA,1.1
This is Hazel. She's a gymnast. Training hard for Rio. 11/10 focused af https://t.co/CneG2ZbxHP,11.0,10.0,Hazel,2016,1,22,,https://pbs.twimg.com/media/CZWugJsWYAIzVzJ.jpg,mexican hairless,0.0981708,1382,301,This is Hazel. She's a gymnast. Training hard for Rio. 11/10 focused af https://t.co/CneG2ZbxHP,1.1
This is Cedrick. He's a spookster. Did me a discomfort. 10/10 would pet with a purpose https://t.co/yS7T4gxKod,10.0,10.0,Cedrick,2016,1,23,,https://pbs.twimg.com/media/CZXTgKkWwAA5UZJ.jpg,maltese dog,0.08962460000000001,2454,855,This is Cedrick. He's a spookster. Did me a discomfort. 10/10 would pet with a purpose https://t.co/yS7T4gxKod,1.0
Say hello to Peaches. She's a Dingleberry Zanderfloof. 13/10 would caress lots https://t.co/YrhkrTsoTt,13.0,10.0,Peaches,2016,1,23,,https://pbs.twimg.com/media/CZX8nyeVAAEstKM.jpg,golden retriever,0.883229,3990,1372,Say hello to Peaches. She's a Dingleberry Zanderfloof. 13/10 would caress lots https://t.co/YrhkrTsoTt,1.3
This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers https://t.co/DgXYBDMM3E,11.0,10.0,,2016,1,23,,https://pbs.twimg.com/media/CZbIIM-WkAIPClg.jpg,golden retriever,0.862964,3780,1346,This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers https://t.co/DgXYBDMM3E,1.1
Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. 11/10 for both https://t.co/fUacc13OrW,11.0,10.0,,2016,1,24,,https://pbs.twimg.com/media/CZdEq-AUMAAWayR.jpg,borzoi,0.441269,3123,954,Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. 11/10 for both https://t.co/fUacc13OrW,1.1
This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet https://t.co/g4fiS8A9Ab,11.0,10.0,Molly,2016,1,24,,https://pbs.twimg.com/media/CZgRmk0UcAAxeuQ.jpg,rottweiler,0.508981,2714,707,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet https://t.co/g4fiS8A9Ab,1.1
This is Bailey. She likes flowers. 12/10 https://t.co/YBENhr24FV,12.0,10.0,Bailey,2016,1,25,,https://pbs.twimg.com/media/CZiBcJhWQAATXNK.jpg,bernese mountain dog,0.767563,2796,909,This is Bailey. She likes flowers. 12/10 https://t.co/YBENhr24FV,1.2
This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10 https://t.co/BE4ahQ0IO2,9.0,10.0,Kingsley,2016,1,26,,https://pbs.twimg.com/media/CZqKDZTVIAEvtbc.jpg,tibetan terrier,0.247565,3020,1020,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10 https://t.co/BE4ahQ0IO2,0.9
This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup https://t.co/1NgMb9BTWB,10.0,10.0,Edgar,2016,1,27,,https://pbs.twimg.com/media/CZsKVxfWQAAXy2u.jpg,pug,0.956565,2270,851,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup https://t.co/1NgMb9BTWB,1.0
This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. 12/10 would totally hug https://t.co/krvbacIX0N,12.0,10.0,,2016,1,27,,https://pbs.twimg.com/media/CZskaEIWIAUeTr5.jpg,siberian husky,0.810592,2662,877,This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. 12/10 would totally hug https://t.co/krvbacIX0N,1.2
This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat https://t.co/Dt360V2MYI,10.0,10.0,Amber,2016,1,28,,https://pbs.twimg.com/media/CZxhL2yWAAI_DHn.jpg,pug,0.41309,3372,1453,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat https://t.co/Dt360V2MYI,1.0
"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",10.0,10.0,,2016,1,29,,https://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg,soft-coated wheaten terrier,0.403496,1882,651,"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",1.0
This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn,10.0,10.0,Wally,2016,1,29,pupper,https://pbs.twimg.com/media/CZ2yNKhWEAA_7cb.jpg,mexican hairless,0.162638,2567,941,This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn,1.0
Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,9.0,10.0,,2016,1,29,,https://pbs.twimg.com/media/CZ2-SRiWcAIjuM5.jpg,saint bernard,0.612635,2821,800,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,0.9
This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW,10.0,10.0,Milo,2016,1,29,pupper,https://pbs.twimg.com/media/CZ5entwWYAAocEg.jpg,yorkshire terrier,0.033487800000000005,1978,498,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW,1.0
"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",11.0,10.0,,2016,1,29,,https://pbs.twimg.com/ext_tw_video_thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg,cocker spaniel,0.740013,1810,658,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",1.1
This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,12.0,10.0,Dunkin,2016,1,29,,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,shih-tzu,0.69748,8310,3426,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,1.2
This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,10.0,10.0,Sadie,2016,1,30,,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,labrador retriever,0.340008,3541,1327,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,1.0
When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,10.0,10.0,,2016,1,31,,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,malamute,0.449298,1629,398,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,1.0
This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,12.0,10.0,,2016,1,31,pupper,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,pug,0.841987,2585,856,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,1.2
Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,9.0,10.0,Freddery,2016,1,31,,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,scottish deerhound,0.111893,2673,445,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,0.9
This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,9.0,10.0,Lola,2016,2,1,,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,pekinese,0.08087000000000001,3106,997,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,0.9
"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",10.0,10.0,,2016,2,1,,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,shih-tzu,0.352547,4408,2175,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",1.0
Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,9.0,10.0,Grady,2016,2,2,pupper,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,boxer,0.99006,2114,537,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,0.9
Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,10.0,10.0,Oliviér,2016,2,2,,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,australian terrier,0.407886,2149,665,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,1.0
"This pupper only appears through the hole of a Funyun. Much like Phineas, this one is also mysterious af. 10/10 https://t.co/SQsEBWxPyG",10.0,10.0,,2016,2,2,pupper,https://pbs.twimg.com/media/CaLZtmsWQAApbFw.jpg,pomeranian,0.144272,1588,312,"This pupper only appears through the hole of a Funyun. Much like Phineas, this one is also mysterious af. 10/10 https://t.co/SQsEBWxPyG",1.0
"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi",6.0,10.0,Brian,2016,2,4,,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,boston bull,0.761454,2811,842,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi",0.6
This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,11.0,10.0,Lorenzo,2016,2,4,pupper,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,shih-tzu,0.5101060000000001,2999,1183,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,1.1
This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,12.0,10.0,,2016,2,4,pupper,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,papillon,0.227784,2787,658,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,1.2
